satellite_1,satellite_2,distance_km,relative_speed_km_s,altitude_diff_km,inclination_diff_deg,object_type_risk,time_to_event_hours,collision_occurred,collision_probability
Iridium-33 Debris,Envisat,30.812,2.423,2,12.1,0.9,34.76215452268005,0,0.99
DEBRIS_A,Cosmos-1408 Debris,4.808,8.259,5,30.9,0.9,24.36410609397695,0,0.849
ISS,DEBRIS_B,23.482,7.702,140,23.2,0.8,21.565970841203114,0,0.99
Cosmos-1408 Debris,Hubble,4.154,6.038,132,54.1,0.9,3.319131714907915,0,0.8875
DEBRIS_B,Hubble,25.216,7.453,1,0.0,0.8,34.58131820944853,0,0.99
Starlink-1001,DEBRIS_A,60.846,12.918,140,1.4,0.8,115.59818257593672,0,0.99
DEBRIS_B,ISS,7.406,11.15,140,23.2,0.8,64.98383862128424,0,0.8763
Iridium-33 Debris,Starlink-1001,2.584,10.461,230,33.4,0.9,17.85115369638755,0,0.4884
ISS,Cosmos-1408 Debris,0.328,7.306,7,30.9,0.9,84.22585473168282,0,0.4433
Tiangong,Iridium-33 Debris,26.845,14.809,391,44.9,0.9,53.48545573564982,0,0.99
DEBRIS_A,DEBRIS_B,12.407,14.18,138,23.2,0.8,32.93631164834572,0,0.9721
Cosmos-1408 Debris,Envisat,0.601,4.651,367,16.0,0.9,125.11895770466752,0,0.6693
Starlink-1001,Cosmos-1408 Debris,2.614,6.032,135,29.6,0.9,97.47659701210769,0,0.7854
Hubble,Tiangong,25.711,8.354,158,13.0,0.2,75.75280054382611,0,0.99
Cosmos-1408 Debris,GPS-79,5.765,11.531,19785,27.6,0.9,34.84122785541304,0,0.7726
Starlink-1001,Envisat,3.341,7.645,232,45.5,0.2,112.91066942534695,0,0.4445
Cosmos-1408 Debris,Hubble,4.471,3.474,132,54.1,0.9,80.81189008372336,0,0.9523
Tiangong,Starlink-1001,22.051,6.989,161,11.5,0.2,119.99521110881443,0,0.99
Hubble,DEBRIS_A,3.09,1.972,137,23.2,0.8,23.333760650788097,0,0.9278
Tiangong,DEBRIS_A,7.547,11.546,21,10.2,0.8,71.48929750201722,0,0.871
Cosmos-1408 Debris,GPS-79,6.351,1.687,19785,27.6,0.9,82.68276870690944,0,0.9887
Envisat,Tiangong,3.299,8.675,393,57.1,0.2,155.4519333342043,0,0.3651
GPS-79,Iridium-33 Debris,15.079,11.437,19420,31.4,0.9,165.65408914418055,0,0.99
Iridium-33 Debris,GPS-79,17.153,8.048,19420,31.4,0.9,86.46840956248437,0,0.99
DEBRIS_B,Starlink-1001,8.475,0.878,2,24.5,0.8,16.141816539424266,0,0.99
Envisat,Starlink-1001,10.929,0.323,232,45.5,0.2,44.5173214573524,0,0.99
Starlink-1001,DEBRIS_A,39.964,11.795,140,1.4,0.8,33.681497854830326,0,0.99
Tiangong,Iridium-33 Debris,4.446,8.947,391,44.9,0.9,2.742071104718105,0,0.7923
Iridium-33 Debris,ISS,17.9,8.981,372,34.8,0.9,77.3988388958393,0,0.99
ISS,Hubble,77.91,14.702,139,23.2,0.2,148.21579303868646,0,0.99
Hubble,GPS-79,37.23,0.845,19653,26.5,0.2,26.170941673473813,0,0.99
Iridium-33 Debris,DEBRIS_B,1.839,6.161,232,57.9,0.9,142.4744473071839,0,0.705
DEBRIS_A,Iridium-33 Debris,19.972,12.594,370,34.8,0.9,159.53561827409382,0,0.99
DEBRIS_A,Hubble,12.3,10.016,137,23.2,0.8,164.36084749512347,0,0.99
Cosmos-1408 Debris,Starlink-1001,3.446,10.712,135,29.6,0.9,97.44503556740491,0,0.5768
Envisat,DEBRIS_B,19.887,8.661,234,70.1,0.8,138.15992405630413,0,0.99
DEBRIS_A,ISS,12.061,3.31,2,0.0,0.8,33.738907958187355,0,0.99
DEBRIS_B,GPS-79,12.774,3.382,19652,26.5,0.8,144.86499868246884,0,0.99
Tiangong,Iridium-33 Debris,6.313,14.456,391,44.9,0.9,152.93463039353819,0,0.6502
Iridium-33 Debris,DEBRIS_A,41.823,1.926,370,34.8,0.9,35.699476099324244,0,0.99
Cosmos-1408 Debris,GPS-79,12.975,9.743,19785,27.6,0.9,115.42817256029691,0,0.99
GPS-79,Tiangong,23.192,9.336,19811,13.5,0.2,13.99122044615028,0,0.99
GPS-79,Starlink-1001,4.716,7.72,19650,2.0,0.2,74.00092428893184,0,0.6088
ISS,Iridium-33 Debris,19.268,12.044,372,34.8,0.9,133.02914453739916,0,0.99
Tiangong,Envisat,12.502,10.761,393,57.1,0.2,18.506573840337534,0,0.9684
Cosmos-1408 Debris,ISS,20.8,12.66,7,30.9,0.9,79.02911142400954,0,0.99
ISS,DEBRIS_B,8.668,14.302,140,23.2,0.8,102.21900843253069,0,0.838
Cosmos-1408 Debris,Iridium-33 Debris,35.484,12.542,365,3.8,0.9,24.85060637214581,0,0.99
Hubble,GPS-79,14.019,7.202,19653,26.5,0.2,145.4511966112002,0,0.99
Starlink-1001,Envisat,18.236,9.009,232,45.5,0.2,82.35315968210281,0,0.99
ISS,Hubble,2.923,0.525,139,23.2,0.2,152.7721661815757,0,0.846
DEBRIS_B,GPS-79,16.732,0.18,19652,26.5,0.8,165.45993595047378,0,0.99
Iridium-33 Debris,Tiangong,12.407,1.586,391,44.9,0.9,154.89635029928874,0,0.99
Cosmos-1408 Debris,Iridium-33 Debris,0.387,9.677,365,3.8,0.9,149.99147296908805,0,0.2871
ISS,DEBRIS_A,8.903,11.65,2,0.0,0.8,88.5444995305477,0,0.928
GPS-79,Tiangong,9.043,3.725,19811,13.5,0.2,147.41118199889962,0,0.9782
DEBRIS_B,GPS-79,1.361,5.121,19652,26.5,0.8,21.75980098640517,0,0.6779
Iridium-33 Debris,GPS-79,12.211,9.871,19420,31.4,0.9,83.55027046179299,0,0.99
Iridium-33 Debris,Envisat,15.758,4.756,2,12.1,0.9,58.534262639715664,0,0.99
Hubble,GPS-79,2.761,14.584,19653,26.5,0.2,103.78787288789493,0,0.0695
Starlink-1001,Iridium-33 Debris,5.777,2.598,230,33.4,0.9,44.23766986400784,0,0.9803
Cosmos-1408 Debris,Iridium-33 Debris,20.616,13.747,365,3.8,0.9,160.96881736102702,0,0.99
DEBRIS_B,DEBRIS_A,2.358,12.576,138,23.2,0.8,2.7129515168384173,0,0.2702
Hubble,Tiangong,26.35,10.212,158,13.0,0.2,11.047040829962663,0,0.99
Hubble,Starlink-1001,22.7,11.78,3,24.5,0.2,87.28712583416606,0,0.99
Hubble,Tiangong,3.903,3.554,158,13.0,0.2,151.44505013238825,0,0.7834
Envisat,ISS,0.513,10.149,374,46.9,0.2,68.0333277467783,0,0.0841
DEBRIS_A,Iridium-33 Debris,4.164,2.847,370,34.8,0.9,10.985665334201506,0,0.9538
ISS,Iridium-33 Debris,7.363,5.702,372,34.8,0.9,107.56419300455646,0,0.9775
Tiangong,Starlink-1001,0.328,7.848,161,11.5,0.2,114.26839831846284,0,0.143
Starlink-1001,Envisat,4.212,10.777,232,45.5,0.2,100.49235076304944,0,0.3259
GPS-79,Envisat,2.744,0.524,19418,43.5,0.2,105.76869486739876,0,0.8341
Cosmos-1408 Debris,DEBRIS_A,14.613,4.794,5,30.9,0.9,91.08168109307732,0,0.99
DEBRIS_A,Cosmos-1408 Debris,11.832,10.631,5,30.9,0.9,132.80941520075368,0,0.9893
Starlink-1001,DEBRIS_B,24.11,8.751,2,24.5,0.8,129.9018347775131,0,0.99
Iridium-33 Debris,GPS-79,9.68,4.841,19420,31.4,0.9,44.879506003988276,0,0.99
DEBRIS_B,GPS-79,5.839,13.9,19652,26.5,0.8,133.24606991667417,0,0.5865
Tiangong,ISS,17.163,10.234,19,10.2,0.2,112.43853483117735,0,0.99
DEBRIS_A,Envisat,6.702,12.216,372,46.9,0.8,102.78370198599144,0,0.7835
Envisat,GPS-79,14.662,12.47,19418,43.5,0.2,60.62174259416001,0,0.9818
DEBRIS_A,Hubble,18.736,2.544,137,23.2,0.8,160.53142290745475,0,0.99
Cosmos-1408 Debris,Starlink-1001,6.555,12.332,135,29.6,0.9,131.48376617775875,0,0.7987
DEBRIS_B,Iridium-33 Debris,4.488,10.891,232,57.9,0.9,152.55905573676765,0,0.685
Cosmos-1408 Debris,DEBRIS_A,9.748,3.43,5,30.9,0.9,118.56953310347299,0,0.99
Tiangong,Hubble,4.162,6.27,158,13.0,0.2,39.17540760998199,0,0.6457
Envisat,Hubble,0.58,2.29,235,70.1,0.2,154.07742958951388,0,0.5008
Hubble,DEBRIS_A,9.118,12.46,137,23.2,0.8,163.81407210432457,0,0.9184
Iridium-33 Debris,DEBRIS_A,1.696,12.335,370,34.8,0.9,73.22129410940222,0,0.2587
ISS,DEBRIS_A,32.806,14.369,2,0.0,0.8,145.78774669482692,0,0.99
Hubble,Iridium-33 Debris,52.901,8.368,233,57.9,0.9,30.812939334938438,0,0.99
ISS,Tiangong,0.763,12.841,19,10.2,0.2,110.60547980877139,0,0.0443
DEBRIS_B,Starlink-1001,12.628,3.765,2,24.5,0.8,83.5698838639946,0,0.99
GPS-79,ISS,7.661,6.408,19792,3.4,0.2,105.23553014602602,0,0.9096
Envisat,Starlink-1001,7.548,12.285,232,45.5,0.2,95.440497276634,0,0.6197
Hubble,DEBRIS_B,5.249,2.984,1,0.0,0.8,93.08978506520481,0,0.9654
Tiangong,ISS,13.783,4.978,19,10.2,0.2,131.2206351017868,0,0.99
DEBRIS_B,Iridium-33 Debris,110.427,10.088,232,57.9,0.9,166.31774525668345,0,0.99
DEBRIS_B,ISS,17.75,11.417,140,23.2,0.8,143.31600840015994,0,0.99
Iridium-33 Debris,Cosmos-1408 Debris,0.742,0.115,365,3.8,0.9,100.87054845037527,0,0.8944
DEBRIS_B,Tiangong,2.347,8.765,159,13.0,0.8,28.343063831913863,0,0.536
Tiangong,Starlink-1001,6.707,11.998,161,11.5,0.2,88.08592477076785,0,0.5385
DEBRIS_A,Cosmos-1408 Debris,5.236,0.845,5,30.9,0.9,81.90920118200121,0,0.9847
Starlink-1001,Envisat,0.761,12.746,232,45.5,0.2,1.7722405482025274,0,0.0455
Tiangong,Envisat,14.208,2.582,393,57.1,0.2,88.85694972239838,0,0.99
Iridium-33 Debris,Starlink-1001,20.156,4.838,230,33.4,0.9,133.7988012239707,0,0.99
Cosmos-1408 Debris,Hubble,17.984,11.726,132,54.1,0.9,55.52577085989499,0,0.99
DEBRIS_B,Hubble,11.46,10.216,1,0.0,0.8,146.77065722157167,0,0.9861
DEBRIS_B,DEBRIS_A,0.469,11.251,138,23.2,0.8,127.50153656005413,0,0.1764
DEBRIS_B,Hubble,48.124,8.923,1,0.0,0.8,137.69705855142095,0,0.99
Iridium-33 Debris,GPS-79,14.638,7.469,19420,31.4,0.9,35.57118065464214,0,0.99
Starlink-1001,ISS,18.57,0.398,142,1.4,0.2,95.80011531770857,0,0.99
Envisat,GPS-79,28.487,6.568,19418,43.5,0.2,155.99885639962395,0,0.99
ISS,DEBRIS_A,2.044,12.373,2,0.0,0.8,68.91188047460084,0,0.2516
Hubble,DEBRIS_B,2.634,4.883,1,0.0,0.8,37.86911236695399,0,0.8103
Tiangong,DEBRIS_A,29.463,10.533,21,10.2,0.8,92.06553079986807,0,0.99
Hubble,ISS,16.24,13.678,139,23.2,0.2,67.89073489931438,0,0.9881
DEBRIS_B,Cosmos-1408 Debris,13.526,12.035,133,54.1,0.9,66.79110639312803,0,0.99
Iridium-33 Debris,GPS-79,1.744,8.638,19420,31.4,0.9,4.092108316486697,0,0.5202
Hubble,DEBRIS_A,20.349,3.376,137,23.2,0.8,61.93931315236226,0,0.99
Starlink-1001,Iridium-33 Debris,12.725,13.425,230,33.4,0.9,79.88569709682181,0,0.9842
Iridium-33 Debris,Tiangong,61.696,5.947,391,44.9,0.9,60.929403131788526,0,0.99
ISS,Starlink-1001,4.816,10.986,142,1.4,0.2,139.88150976224097,0,0.3804
Envisat,Cosmos-1408 Debris,0.051,3.755,367,16.0,0.9,118.3999947951895,0,0.668
Starlink-1001,Cosmos-1408 Debris,20.709,6.613,135,29.6,0.9,118.51712047620056,0,0.99
Starlink-1001,Cosmos-1408 Debris,2.316,13.877,135,29.6,0.9,17.563691074464987,0,0.2306
DEBRIS_A,Hubble,46.549,2.976,137,23.2,0.8,148.3123945951688,0,0.99
DEBRIS_B,Hubble,8.78,2.57,1,0.0,0.8,164.98529216583387,0,0.99
DEBRIS_B,Cosmos-1408 Debris,5.713,11.271,133,54.1,0.9,22.97671316006652,0,0.7816
Starlink-1001,Iridium-33 Debris,4.163,10.214,230,33.4,0.9,38.89983002639406,0,0.6936
DEBRIS_A,Envisat,59.376,8.337,372,46.9,0.8,4.300044002474407,0,0.99
Cosmos-1408 Debris,DEBRIS_A,22.933,2.262,5,30.9,0.9,82.71992751933497,0,0.99
DEBRIS_A,Tiangong,8.997,0.329,21,10.2,0.8,71.6999149794315,0,0.99
Hubble,Tiangong,10.356,0.771,158,13.0,0.2,31.33511890423769,0,0.99
Starlink-1001,GPS-79,13.285,5.368,19650,2.0,0.2,81.10360187698964,0,0.99
Envisat,ISS,5.371,11.259,374,46.9,0.2,133.43991881383465,0,0.4274
DEBRIS_A,Envisat,16.6,9.526,372,46.9,0.8,39.097415361404494,0,0.99
Hubble,Starlink-1001,2.101,2.683,3,24.5,0.2,57.33317099614294,0,0.656
Hubble,DEBRIS_A,27.232,1.095,137,23.2,0.8,158.3194749380209,0,0.99
Iridium-33 Debris,ISS,13.592,9.701,372,34.8,0.9,127.28589925122715,0,0.99
Starlink-1001,ISS,18.075,3.105,142,1.4,0.2,72.25424948260444,0,0.99
Envisat,Iridium-33 Debris,15.971,7.657,2,12.1,0.9,57.69229850445017,0,0.99
Starlink-1001,ISS,4.424,7.65,142,1.4,0.2,162.36012081912372,0,0.5786
Hubble,Tiangong,30.446,4.444,158,13.0,0.2,21.727715084805705,0,0.99
DEBRIS_B,ISS,10.426,5.687,140,23.2,0.8,105.18162486807266,0,0.99
Cosmos-1408 Debris,GPS-79,10.725,8.396,19785,27.6,0.9,69.14974605014423,0,0.99
Iridium-33 Debris,GPS-79,3.278,3.155,19420,31.4,0.9,108.52303206000246,0,0.9236
Hubble,GPS-79,5.438,6.801,19653,26.5,0.2,91.39771634874229,0,0.7463
ISS,DEBRIS_A,3.547,8.936,2,0.0,0.8,127.0186178655606,0,0.6666
Hubble,GPS-79,17.6,12.658,19653,26.5,0.2,80.95047326825484,0,0.99
GPS-79,Cosmos-1408 Debris,10.835,8.873,19785,27.6,0.9,132.71885522905882,0,0.9896
Tiangong,Starlink-1001,39.766,2.389,161,11.5,0.2,30.325029764030457,0,0.99
ISS,Iridium-33 Debris,10.253,9.177,372,34.8,0.9,46.25710986326823,0,0.9848
Hubble,GPS-79,38.5,12.095,19653,26.5,0.2,38.73142402371832,0,0.99
DEBRIS_A,ISS,13.426,12.889,2,0.0,0.8,80.81639919359242,0,0.9884
Cosmos-1408 Debris,DEBRIS_A,17.099,0.966,5,30.9,0.9,156.09863561687357,0,0.99
Starlink-1001,Iridium-33 Debris,2.663,6.175,230,33.4,0.9,139.6309969984839,0,0.7822
GPS-79,ISS,33.309,2.572,19792,3.4,0.2,25.202500575524887,0,0.99
Tiangong,Iridium-33 Debris,2.593,13.848,391,44.9,0.9,0.5479854087591639,0,0.2577
ISS,Hubble,13.454,13.193,139,23.2,0.2,60.02160639687936,0,0.9597
Iridium-33 Debris,GPS-79,24.245,1.147,19420,31.4,0.9,115.77567716973941,0,0.99
Tiangong,Starlink-1001,13.305,13.771,161,11.5,0.2,91.86112067006292,0,0.9489
Cosmos-1408 Debris,Iridium-33 Debris,4.13,13.17,365,3.8,0.9,66.46316335120127,0,0.4785
Hubble,ISS,45.869,10.571,139,23.2,0.2,7.152768349618518,0,0.99
Tiangong,Envisat,9.5,12.484,393,57.1,0.2,2.6995048891888254,0,0.8029
Tiangong,DEBRIS_B,43.558,9.167,159,13.0,0.8,42.85185091102115,0,0.99
Tiangong,Envisat,9.275,4.736,393,57.1,0.2,82.43111410423496,0,0.9738
Envisat,Hubble,24.314,14.824,235,70.1,0.2,58.25443217191619,0,0.99
GPS-79,Tiangong,4.761,10.838,19811,13.5,0.2,8.251616728368123,0,0.3844
Cosmos-1408 Debris,GPS-79,6.633,14.493,19785,27.6,0.9,161.8799777377238,0,0.6832
Envisat,Iridium-33 Debris,25.653,14.943,2,12.1,0.9,55.4301242186598,0,0.99
DEBRIS_B,Starlink-1001,1.668,11.557,2,24.5,0.8,115.72052405533019,0,0.2625
ISS,Starlink-1001,18.069,12.411,142,1.4,0.2,122.89284148160709,0,0.99
Starlink-1001,DEBRIS_A,15.08,0.459,140,1.4,0.8,150.83450466547166,0,0.99
Envisat,Starlink-1001,39.512,7.979,232,45.5,0.2,126.66360492473869,0,0.99
Starlink-1001,GPS-79,32.958,9.66,19650,2.0,0.2,108.15279500198278,0,0.99
Tiangong,Cosmos-1408 Debris,42.232,5.797,26,41.1,0.9,75.14899811474406,0,0.99
Iridium-33 Debris,Hubble,1.321,9.338,233,57.9,0.9,24.84052941421042,0,0.4155
Tiangong,Starlink-1001,8.525,3.67,161,11.5,0.2,104.43047569559587,0,0.9724
DEBRIS_A,GPS-79,34.872,0.277,19790,3.4,0.8,83.80057800006267,0,0.99
Tiangong,Starlink-1001,8.09,9.375,161,11.5,0.2,35.449522754073826,0,0.8365
DEBRIS_A,Starlink-1001,19.3,13.591,140,1.4,0.8,133.67792394046745,0,0.99
Cosmos-1408 Debris,ISS,20.463,12.532,7,30.9,0.9,59.139512023424814,0,0.99
Starlink-1001,DEBRIS_A,10.043,14.123,140,1.4,0.8,38.23833201572329,0,0.9157
Cosmos-1408 Debris,DEBRIS_A,4.437,1.886,5,30.9,0.9,153.1434235992703,0,0.9693
Envisat,DEBRIS_A,27.173,3.806,372,46.9,0.8,72.67092597494599,0,0.99
Cosmos-1408 Debris,Envisat,21.713,13.736,367,16.0,0.9,69.52616931294011,0,0.99
Envisat,Cosmos-1408 Debris,1.758,9.453,367,16.0,0.9,31.45470118389119,0,0.4608
Cosmos-1408 Debris,DEBRIS_B,2.813,6.445,133,54.1,0.9,31.526365996234404,0,0.7813
Starlink-1001,Tiangong,34.101,13.536,161,11.5,0.2,55.25667022332723,0,0.99
GPS-79,Cosmos-1408 Debris,5.406,9.223,19785,27.6,0.9,73.69607302565,0,0.8502
DEBRIS_A,ISS,2.436,1.441,2,0.0,0.8,94.6921300578492,0,0.9157
Starlink-1001,ISS,21.491,4.011,142,1.4,0.2,41.287632611846036,0,0.99
Hubble,ISS,14.229,3.461,139,23.2,0.2,151.9917528784425,0,0.99
GPS-79,ISS,26.962,4.701,19792,3.4,0.2,68.96649685382401,0,0.99
ISS,Envisat,5.256,14.181,374,46.9,0.2,165.92998226250333,0,0.2269
Cosmos-1408 Debris,GPS-79,19.708,9.999,19785,27.6,0.9,22.035938841867253,0,0.99
GPS-79,Hubble,43.558,4.775,19653,26.5,0.2,74.41069701617661,0,0.99
Cosmos-1408 Debris,Iridium-33 Debris,32.648,10.974,365,3.8,0.9,27.74813707497653,0,0.99
ISS,Cosmos-1408 Debris,2.793,5.808,7,30.9,0.9,146.44446849861393,0,0.8106
Iridium-33 Debris,GPS-79,13.619,10.894,19420,31.4,0.9,31.206500919419447,0,0.99
Starlink-1001,ISS,5.786,0.654,142,1.4,0.2,60.689502472465094,0,0.9568
DEBRIS_B,DEBRIS_A,2.246,3.363,138,23.2,0.8,97.10641903286508,0,0.8474
DEBRIS_A,Hubble,32.181,10.649,137,23.2,0.8,145.91486700528029,0,0.99
Envisat,Cosmos-1408 Debris,4.976,7.273,367,16.0,0.9,7.553964988350002,0,0.8915
Envisat,GPS-79,8.835,9.549,19418,43.5,0.2,21.37656855295448,0,0.8758
Starlink-1001,DEBRIS_A,9.038,13.23,140,1.4,0.8,70.81803267268312,0,0.8957
DEBRIS_B,Tiangong,5.285,11.893,159,13.0,0.8,16.80452776191236,0,0.6625
Envisat,Starlink-1001,5.156,4.071,232,45.5,0.2,128.12964531386996,0,0.8528
DEBRIS_A,Envisat,6.929,6.79,372,46.9,0.8,55.501847811314065,0,0.9538
Cosmos-1408 Debris,Hubble,10.273,13.963,132,54.1,0.9,149.52526936256783,0,0.9398
Cosmos-1408 Debris,Envisat,26.725,13.451,367,16.0,0.9,69.71470847636863,0,0.99
GPS-79,DEBRIS_B,6.795,3.535,19652,26.5,0.8,78.98085770803908,0,0.9809
Hubble,Iridium-33 Debris,0.49,2.088,233,57.9,0.9,115.34189788252682,0,0.8051
Envisat,Starlink-1001,3.026,9.187,232,45.5,0.2,122.01320887922536,0,0.3008
DEBRIS_A,Starlink-1001,7.731,5.217,140,1.4,0.8,67.41156712103526,0,0.9802
DEBRIS_B,Tiangong,6.407,14.481,159,13.0,0.8,82.32153568584384,0,0.6129
Envisat,DEBRIS_B,31.764,5.393,234,70.1,0.8,18.445015351604933,0,0.99
Envisat,Cosmos-1408 Debris,28.947,5.785,367,16.0,0.9,124.35203516284332,0,0.99
Tiangong,DEBRIS_B,18.502,7.658,159,13.0,0.8,135.09542636026208,0,0.99
DEBRIS_A,Envisat,17.566,14.574,372,46.9,0.8,14.15003792678838,0,0.99
Envisat,ISS,13.525,10.651,374,46.9,0.2,139.9201804332107,0,0.9814
Hubble,Iridium-33 Debris,10.676,14.181,233,57.9,0.9,92.14341345180225,0,0.947
GPS-79,Hubble,14.006,8.516,19653,26.5,0.2,144.65022802496304,0,0.99
Starlink-1001,DEBRIS_A,30.577,6.537,140,1.4,0.8,135.8244314806875,0,0.99
GPS-79,Tiangong,1.366,4.371,19811,13.5,0.2,131.31221184311423,0,0.4431
DEBRIS_B,ISS,1.731,3.836,140,23.2,0.8,150.29307329119524,0,0.7883
ISS,Tiangong,11.273,14.426,19,10.2,0.2,53.97598689825242,0,0.8467
GPS-79,Envisat,3.632,9.878,19418,43.5,0.2,64.74842383340511,0,0.3214
GPS-79,Cosmos-1408 Debris,6.495,2.59,19785,27.6,0.9,5.706719096977457,0,0.9862
DEBRIS_A,Envisat,0.38,11.808,372,46.9,0.8,54.05801556889214,0,0.1477
GPS-79,DEBRIS_B,1.842,1.163,19652,26.5,0.8,127.79770759579506,0,0.8977
Iridium-33 Debris,Tiangong,7.197,9.244,391,44.9,0.9,104.80679655121065,0,0.9325
Iridium-33 Debris,Tiangong,11.211,10.208,391,44.9,0.9,48.15067081826609,0,0.9872
DEBRIS_B,Tiangong,0.838,2.611,159,13.0,0.8,76.64971084323012,0,0.7749
Envisat,Tiangong,6.585,8.657,393,57.1,0.2,139.97026043826145,0,0.7495
Starlink-1001,Cosmos-1408 Debris,72.898,6.012,135,29.6,0.9,69.95494697246357,0,0.99
Iridium-33 Debris,DEBRIS_B,2.691,3.628,232,57.9,0.9,84.47472432320797,0,0.8867
Tiangong,Envisat,5.981,9.837,393,57.1,0.2,47.04389481085065,0,0.6082
GPS-79,DEBRIS_A,2.971,14.556,19790,3.4,0.8,92.72291627191764,0,0.2174
Cosmos-1408 Debris,DEBRIS_B,7.056,9.025,133,54.1,0.9,143.86733902669326,0,0.9322
DEBRIS_A,Envisat,2.169,7.827,372,46.9,0.8,129.05962221760308,0,0.5833
Iridium-33 Debris,GPS-79,3.208,11.202,19420,31.4,0.9,21.432746953553522,0,0.5108
Hubble,Tiangong,24.54,4.189,158,13.0,0.2,147.67288737814215,0,0.99
Starlink-1001,DEBRIS_B,5.577,14.917,2,24.5,0.8,6.531823682379141,0,0.4783
Hubble,Tiangong,20.02,3.313,158,13.0,0.2,67.14234508672945,0,0.99
Iridium-33 Debris,Hubble,1.778,8.523,233,57.9,0.9,41.855354810203586,0,0.533
Iridium-33 Debris,GPS-79,46.806,7.763,19420,31.4,0.9,134.16723217910985,0,0.99
Envisat,GPS-79,7.27,3.367,19418,43.5,0.2,51.35208432596439,0,0.9537
Hubble,Starlink-1001,12.975,6.505,3,24.5,0.2,107.81965262538026,0,0.99
Tiangong,Starlink-1001,21.348,1.112,161,11.5,0.2,113.12368703380635,0,0.99
Hubble,Tiangong,11.243,2.49,158,13.0,0.2,120.2252228049132,0,0.99
ISS,Starlink-1001,3.765,5.209,142,1.4,0.2,129.93852572617652,0,0.6726
Starlink-1001,Envisat,6.226,14.046,232,45.5,0.2,27.760020341193357,0,0.3317
ISS,Hubble,11.428,1.591,139,23.2,0.2,98.9408787910171,0,0.99
Cosmos-1408 Debris,Tiangong,11.222,5.485,26,41.1,0.9,105.21539532925101,0,0.99
Envisat,Tiangong,1.918,8.026,393,57.1,0.2,60.00609132446352,0,0.2594
Envisat,Hubble,41.822,11.861,235,70.1,0.2,21.959649812234574,0,0.99
ISS,Hubble,9.088,7.165,139,23.2,0.2,78.65415360287535,0,0.9424
Tiangong,Starlink-1001,29.1,7.41,161,11.5,0.2,36.481687478135434,0,0.99
DEBRIS_A,Starlink-1001,15.514,9.036,140,1.4,0.8,58.871531542701504,0,0.99
Starlink-1001,DEBRIS_B,9.827,8.455,2,24.5,0.8,137.4214875014103,0,0.9816
Envisat,ISS,81.216,10.984,374,46.9,0.2,38.2997623002329,0,0.99
Envisat,ISS,0.738,8.549,374,46.9,0.2,40.880599129302084,0,0.1424
Hubble,DEBRIS_A,30.707,0.161,137,23.2,0.8,3.63006513217121,0,0.99
DEBRIS_A,Cosmos-1408 Debris,7.367,2.866,5,30.9,0.9,133.1141321022556,0,0.99
Tiangong,Envisat,6.932,2.684,393,57.1,0.2,16.61892419192014,0,0.9553
DEBRIS_B,ISS,27.904,12.689,140,23.2,0.8,55.37998008440457,0,0.99
GPS-79,Tiangong,2.214,8.878,19811,13.5,0.2,150.89394228703793,0,0.2393
Hubble,GPS-79,1.497,4.879,19653,26.5,0.2,65.10339066166377,0,0.4218
GPS-79,Tiangong,17.825,12.132,19811,13.5,0.2,111.5112067938824,0,0.99
DEBRIS_A,Starlink-1001,19.306,6.236,140,1.4,0.8,3.30676908542393,0,0.99
ISS,Cosmos-1408 Debris,51.352,14.796,7,30.9,0.9,92.3383081874927,0,0.99
Starlink-1001,Iridium-33 Debris,1.332,1.687,230,33.4,0.9,21.48185955351114,0,0.8765
Tiangong,DEBRIS_A,25.817,3.449,21,10.2,0.8,146.8751969700548,0,0.99
DEBRIS_B,GPS-79,5.985,10.611,19652,26.5,0.8,113.55762834206637,0,0.8036
DEBRIS_B,ISS,17.855,3.864,140,23.2,0.8,160.8985195663892,0,0.99
DEBRIS_A,DEBRIS_B,23.146,11.311,138,23.2,0.8,35.16430591738679,0,0.99
ISS,Cosmos-1408 Debris,1.506,6.001,7,30.9,0.9,165.18623718371575,0,0.6798
ISS,Cosmos-1408 Debris,19.453,7.695,7,30.9,0.9,67.86267214146828,0,0.99
DEBRIS_A,Envisat,12.966,9.737,372,46.9,0.8,156.34136433927264,0,0.99
Cosmos-1408 Debris,Iridium-33 Debris,2.422,14.372,365,3.8,0.9,67.9840572017975,0,0.2141
DEBRIS_A,Hubble,13.237,8.351,137,23.2,0.8,58.300928526620076,0,0.99
DEBRIS_A,Envisat,14.207,8.284,372,46.9,0.8,45.94153479397679,0,0.99
Tiangong,Cosmos-1408 Debris,2.926,13.108,26,41.1,0.9,124.80451202586131,0,0.3386
GPS-79,DEBRIS_B,5.122,12.76,19652,26.5,0.8,73.57566406516897,0,0.5825
Iridium-33 Debris,DEBRIS_A,33.89,3.623,370,34.8,0.9,58.096051609684494,0,0.99
DEBRIS_A,Envisat,6.101,7.818,372,46.9,0.8,38.119907657243495,0,0.9093
Tiangong,DEBRIS_A,1.808,1.799,21,10.2,0.8,58.474085392630215,0,0.877
GPS-79,Envisat,16.638,2.71,19418,43.5,0.2,79.64822653148336,0,0.99
Hubble,DEBRIS_B,8.257,13.857,1,0.0,0.8,12.342766302544206,0,0.828
DEBRIS_A,Hubble,7.094,9.46,137,23.2,0.8,91.9811641409317,0,0.9096
